symbol,timestamp,close,avg20_vol,prob_up_1d,pred_ret_1d_pct,pred_ret_3d_pct,pred_ret_5d_pct,pred_std_5d,prob_up_5d,D_atr14,D_cpr_width_pct,long_score,short_score,bias,global_hits,actionable
SAIL,2025-12-23 00:00:00+05:30,132.71,13393398.85,0.3736292889989388,,-0.6505317192143169,-0.8854958466908373,4.899799943358559,0.4282933658435013,3.4453561748803363,0.399367040916263,5.5,3.0,LONG,231,True
DIVISLAB,2025-12-23 00:00:00+05:30,6476.5,227939.3,0.12370097217566206,,0.1898865366898704,-0.9013070536828869,3.820970622934356,0.40676126281590874,124.22334929035264,-0.2419002032990976,6.5,0.0,LONG,231,True
RITES,2025-12-23 00:00:00+05:30,241.95,853939.55,0.21149499515660317,,0.11148146087332612,-0.9030834090646146,5.233521898775667,0.43149963356820886,6.622160754963673,-0.3967761934283859,5.0,2.5,LONG,231,True
TI,2025-12-23 00:00:00+05:30,469.05,700368.7,0.5754864365857122,,-0.21977362272106518,-0.9616018494994576,6.842319944456592,0.4441176747205603,15.377092496274091,0.0142131258216834,5.5,1.5,LONG,231,True
KTKBANK,2025-12-23 00:00:00+05:30,206.16,7667908.85,0.3552887162281478,,0.05717525889270502,-0.9920525516322086,5.211445983086753,0.4245134068787695,6.368517924953973,-0.1859397231923664,7.5,0.0,LONG,231,True
IGL,2025-12-23 00:00:00+05:30,195.78,3647784.8,0.07611940298507461,,-0.5136626329501303,-1.015311183693022,4.828412128935033,0.4167251924860791,5.318873552023473,0.0612932883848951,3.5,2.5,LONG,231,True
JSWENERGY,2025-12-23 00:00:00+05:30,485.65,3693295.3,0.6565986394557821,,-0.5460719441094135,-1.0397980184194788,5.710626093523563,0.4277594836485523,12.501546756619058,0.5044785339235935,5.0,2.5,LONG,231,True
KEC,2025-12-23 00:00:00+05:30,743.15,1183584.85,0.1805469235550031,,-0.14680433581009728,-1.194149092202825,4.907219672376831,0.4038689859259852,20.86587548581231,-0.1502612752023899,4.0,2.0,LONG,231,True
TATASTEEL,2025-12-23 00:00:00+05:30,170.9,20691245.15,0.14409471556453937,,-0.6180633335648057,-1.2273702050446715,3.9101017414041768,0.3767996022194735,3.104565235338246,0.2340550029256742,5.0,2.0,LONG,231,True
MANKIND,2025-12-23 00:00:00+05:30,2229.6,493364.55,0.4059343434343434,,-0.8954066568088221,-1.2462937415845712,3.8002559097054145,0.37147481630869206,41.55400965598638,0.4903719650759506,5.0,2.5,LONG,231,True
SENCO,2025-12-23 00:00:00+05:30,321.3,330845.1,0.5945374449339207,,-0.5336438489116933,-1.3238934468671777,6.611975011584079,0.4206516940138805,9.275710987496206,0.4149808071376816,3.5,2.5,LONG,231,True
NITCO,2025-12-23 00:00:00+05:30,92.93,402173.3,0.11214735369550012,,-0.40572566964563056,-1.4140166388424305,6.827430722356957,0.41796272015096547,4.590449149820279,-0.1111948061264657,3.5,1.5,LONG,231,True
EQUITASBNK,2025-12-23 00:00:00+05:30,61.56,2939492.4,0.3552887162281478,,-0.6862837457939224,-1.431242133360161,4.75666505750674,0.38174851606823523,1.698714959274655,0.492744206194489,5.5,1.0,LONG,231,True
GRAPHITE,2025-12-23 00:00:00+05:30,570.3,392362.25,0.43792840822543794,,-0.5660982672024878,-1.44542994928321,4.947686695004883,0.3850888697466157,16.4071613000909,-0.0701385235840945,5.5,1.5,LONG,231,True
CRAMC,2025-12-23 00:00:00+05:30,303.5,841623.55,0.45482177397071016,,-0.41054180849904676,-1.5990231223033111,5.2319039080810255,0.379943519602573,11.88457467897929,-0.1427786930257925,3.0,3.0,LONG,231,True
PARADEEP,2025-12-23 00:00:00+05:30,161.49,4095576.6,0.02259113469108335,,-0.8062582669120162,-1.6029965755269726,5.4165642127289075,0.38363670664797145,5.791759382098942,0.2249881313600495,3.0,3.0,LONG,231,True
CHAMBLFERT,2025-12-23 00:00:00+05:30,468.9,1243538.7,0.3090931312637497,,-1.2067275098815806,-1.6673125313954018,4.60389019725767,0.3586189169052941,12.26225394179508,0.1386223075282527,5.0,2.5,LONG,231,True
BEML,2025-12-23 00:00:00+05:30,1837.0,251420.7,0.3736292889989388,,-1.2284164573064325,-1.676696369070474,6.499537397021167,0.3982144490201681,60.28748328851632,0.2576664852113838,5.0,2.5,LONG,231,True
SHAREINDIA,2025-12-23 00:00:00+05:30,174.64,581338.25,0.016732811326826132,,-1.1609722043534836,-1.7268488985598178,5.234378277522923,0.37073584036060114,7.52507187306233,0.2729424339593627,4.5,1.0,LONG,231,True
NYKAA,2025-12-23 00:00:00+05:30,256.85,5122058.8,0.43792840822543794,,-1.1181947486931794,-1.7433211834662727,5.030880699314844,0.364474515903064,6.594097143954589,0.7721757186425339,7.5,0.5,LONG,231,True
NAVA,2025-12-23 00:00:00+05:30,572.95,402606.4,0.1125150421179302,,-0.7829598420190078,-1.7464586577101342,6.370985195568302,0.3919935965175372,16.30144522078944,0.261802949646566,7.0,1.0,LONG,231,True
ARISINFRA,2025-12-23 00:00:00+05:30,138.44,388753.9,0.16485355648535566,,-1.4007035024923493,-1.7816225149130602,5.1153342416159955,0.36381106064540025,5.820696511982528,0.4189540595203583,4.5,2.0,LONG,231,True
TITAGARH,2025-12-23 00:00:00+05:30,837.05,898524.85,0.3736292889989388,,-1.192563267830029,-1.9285875092436464,6.364706157158823,0.3809401133462307,25.784015340073363,0.0617247078031959,5.0,2.5,LONG,231,True
JINDALSAW,2025-12-23 00:00:00+05:30,168.64,1317993.7,0.07611940298507461,,-1.1451038618234084,-1.967119070126522,5.978931325455253,0.37107470554383926,4.575625075289402,0.3281151170145527,5.0,2.5,LONG,231,True
CHOICEIN,2025-12-23 00:00:00+05:30,807.8,726048.0,0.11214735369550012,,-1.3760187419071301,-2.120187401363674,3.6775335247336356,0.2821303845179558,20.84734010121097,0.4931088553271999,5.5,1.5,LONG,231,True
EFCIL,2025-12-23 00:00:00+05:30,306.1,365378.35,0.048042119118130965,,-1.0846374611735403,-2.167988768649839,4.811727700129688,0.3261521171625985,11.110894549318925,0.3430251551780686,4.0,2.0,LONG,231,True
GABRIEL,2025-12-23 00:00:00+05:30,1062.4,566984.95,0.031113876789047916,,-1.3562973227641113,-2.2749870631295983,6.119948792356974,0.3550458727746163,53.61280998925248,0.5302459839357315,6.0,0.5,LONG,231,True
TARIL,2025-12-23 00:00:00+05:30,301.55,9961664.25,0.016732811326826132,,-1.6598922341176219,-2.4944496009650834,8.336459383319097,0.382385508285502,17.86035220065916,0.3592549604819669,4.0,2.0,LONG,231,True
USHAMART,2025-12-23 00:00:00+05:30,463.0,760864.95,0.02259113469108335,,-1.7550946932515539,-2.5538120861218094,5.753988805338274,0.3285815636555449,15.453999651343327,0.7199424046076396,7.5,0.5,LONG,231,True
LLOYDSENGG,2025-12-23 00:00:00+05:30,58.62,5165949.5,0.03636839351125065,,-1.861375436188307,-2.6402359372455098,8.281646953724355,0.37493700699152743,2.053078280948325,0.2558853633572256,3.5,2.5,LONG,231,True
AFFLE,2025-12-23 00:00:00+05:30,1766.0,257139.5,0.648664013644116,,-1.9145858944702285,-2.7294124419380155,4.302834164445642,0.26293300729271063,51.79192830086758,1.032465081162691,4.7,2.2,LONG,231,True
RAILTEL,2025-12-23 00:00:00+05:30,358.7,1400948.9,0.07821620359561056,,-1.4207088829533807,-2.746882632884501,6.22307052335499,0.32946062343107163,12.15482083030443,0.2509060496236346,5.0,2.5,LONG,231,True
DEVYANI,2025-12-23 00:00:00+05:30,142.06,2372626.6,0.532313456134873,,-2.07396113831913,-2.8442123294618504,4.616944233982647,0.2689347160293116,4.78547135081724,1.0723168614200422,4.7,2.2,LONG,231,True
RAIN,2025-12-23 00:00:00+05:30,125.29,2910537.3,0.43792840822543794,,-2.350678023748638,-3.6078470907985536,5.353013250354636,0.2501605639759771,4.579053748299523,0.2766914092638391,5.0,2.5,LONG,231,True
IFCI,2025-12-23 00:00:00+05:30,52.97,5337736.6,0.21149499515660317,,-3.1303770704705274,-4.035232971341969,8.248443734229879,0.3123460077284592,1.7141780218823162,1.806053741111315,4.7,2.2,LONG,231,True
GPIL,2025-12-23 00:00:00+05:30,258.95,1731198.9,0.02259113469108335,,-3.723992842054803,-4.448291620698499,5.710227244756791,0.21798851960489907,8.585037110339119,2.1020789084121865,5.2,1.2,LONG,231,True
KOPRAN,2025-12-23 00:00:00+05:30,152.34,629019.25,0.048042119118130965,,-6.87523890829735,-6.5581784819452125,6.61752626798588,0.16083504641292068,6.018855470679723,3.203360903242781,4.7,2.2,LONG,231,True
WAAREEENER,2025-12-23 00:00:00+05:30,3096.6,760373.0,0.43792840822543794,,-0.7406035783224082,-1.4488104063724008,7.850596650865085,0.4267918724272618,90.57107769180396,0.6221877758401904,5.5,3.0,LONG,223,True
ARVINDFASN,2025-12-23 00:00:00+05:30,515.9,206489.45,0.11214735369550012,,-1.19251466533565,-1.9757112396412149,4.58667821452891,0.33332514156923165,16.496836329494794,0.5976610454222248,5.5,1.5,LONG,223,True
HONASA,2025-12-23 00:00:00+05:30,272.3,932764.85,0.5754864365857122,,-0.5381531821118571,-1.0099246335526524,6.502492858891294,0.43828708915680403,9.81331402987867,0.5386216183131043,3.5,2.5,LONG,222,True
NDTV,2025-12-23 00:00:00+05:30,92.04,1833603.45,0.4955010859447719,,-1.1827956816251182,-0.8138050640770286,8.085245667902056,0.45991286181816315,4.263620082009884,1.0937273649138295,3.7,1.7,LONG,220,True
SOUTHWEST,2025-11-19 00:00:00+05:30,194.74,514727.3,0.2311157311157311,,4.772474781590119,4.393355910273547,6.746268273238152,0.7425502706394742,12.020642948976189,-1.5524973468898593,7.0,-0.5,LONG,175,True
PURVA,2025-12-23 00:00:00+05:30,259.49,1046450.15,0.07835662854722578,,4.3220971304401,3.850848042701197,7.305113739043356,0.7009532794759893,10.694266340087738,-1.5247857977828456,3.0,2.0,LONG,175,True
DOLATALGO,2025-12-23 00:00:00+05:30,87.56,2219462.95,0.11214735369550012,,2.0301160472563677,2.6570962042336452,6.695575229937697,0.6542585571351303,3.962411249847104,-0.56342317648851,3.5,1.5,LONG,175,True
HINDOILEXP,2025-12-23 00:00:00+05:30,155.51,328278.45,0.7627118644067796,,1.7915486760784316,2.640859152556145,5.859813473757264,0.6738873227135349,4.206254655834061,-0.4029751570102663,3.5,2.5,LONG,175,True
SHREDIGCEM,2025-12-23 00:00:00+05:30,90.23,360496.9,0.8986710963455149,,1.7840134156486194,2.600490421934647,4.330384540605627,0.725920792907995,0.9804267640307388,-0.0775795190069746,6.5,2.0,LONG,175,True
INDHOTEL,2025-12-23 00:00:00+05:30,738.3,2233445.6,0.9384898710865561,,1.4002790532796145,2.2609468316649517,3.712110751910463,0.7287620654234257,13.712275614607115,-0.0564359564766006,2.5,2.5,LONG,175,True
NRBBEARING,2025-12-23 00:00:00+05:30,283.55,320491.8,0.11214735369550012,,1.5890175474674935,2.2141007394685426,5.532534855879873,0.6554940363604388,9.70814369910809,-0.476106506788934,8.5,0.5,LONG,175,True
HSCL,2025-12-23 00:00:00+05:30,481.75,1533392.45,0.24370370370370376,,1.640078985882497,2.1972595827373156,6.3345920682459536,0.6356542380343558,13.08874869185012,-0.5535374502681119,4.0,2.5,LONG,175,True
VBL,2025-12-23 00:00:00+05:30,481.75,4543598.45,0.532313456134873,,1.6289142435005541,2.0204496384753066,4.263256450713213,0.6822221113541073,11.185160213548546,-0.2698495070056989,2.5,2.0,LONG,175,True
GPPL,2025-12-23 00:00:00+05:30,192.77,2165965.75,0.3736292889989388,,1.364825516533493,1.915495422059246,4.43803167377056,0.6669872446706682,5.483272097553085,-0.5256696235582929,6.5,0.5,LONG,175,True
DALBHARAT,2025-12-23 00:00:00+05:30,2059.4,208841.4,0.9146410401356698,,0.7207250960338273,1.744743796109093,4.035858260959748,0.6672420824358395,41.30683591784421,0.5567964779385706,5.0,2.5,LONG,175,True
DSSL,2025-12-23 00:00:00+05:30,973.2,533852.65,0.03134328358208955,,1.136843265364634,1.257399739462602,8.093493012987091,0.5617309969790611,39.587194507636575,-0.3630634333470541,1.5,2.5,SHORT,175,True
MARINE,2025-12-23 00:00:00+05:30,213.31,300888.1,0.45482177397071016,,2.026165189604779,1.2392724020725314,7.38038138808444,0.566674698281536,8.490280893632033,-0.8688450299251573,5.0,1.5,LONG,175,True
PAYTM,2025-12-23 00:00:00+05:30,1340.3,3044409.35,0.8047638436482085,,0.7034880981730898,1.1946196147761468,6.993208735984607,0.567819582371368,35.82154565556013,0.1890124101569278,7.0,0.5,LONG,175,True
WALCHANNAG,2025-12-23 00:00:00+05:30,197.28,4531026.9,0.016732811326826132,,1.1091604994477704,1.132593593541905,8.101549381994829,0.5555908751837433,13.061637453503344,-0.7079616112463016,3.0,2.0,LONG,175,True
BSLGOLDETF,2025-12-23 00:00:00+05:30,116.59,565929.6,0.9707977207977208,,0.8037391762062751,1.0946946592890476,2.3395467734337463,0.6800751048010508,2.401431695916955,0.1115018440689313,6.0,1.5,LONG,175,True
CUMMINSIND,2025-12-23 00:00:00+05:30,4503.2,447693.5,0.43792840822543794,,1.1795744748913395,1.0536767201427146,3.611508525626911,0.614763071063123,92.49263544091886,-0.1413809439213623,6.5,0.5,LONG,175,True
TECHM,2025-12-23 00:00:00+05:30,1633.0,1499402.05,0.7504669987546699,,1.0976567650449676,0.9642898794108875,3.535466812490989,0.6074762970633849,25.975729381430405,-0.1898346601347158,4.5,1.0,LONG,175,True
KSB,2025-12-23 00:00:00+05:30,781.1,212259.7,0.17708333333333334,,0.5448155535429856,0.8894346668742543,4.022449348791032,0.5874995616606145,26.116400668736024,0.3328639098706835,5.0,2.0,LONG,175,True
JSL,2025-12-23 00:00:00+05:30,797.35,423725.9,0.5754864365857122,,0.6899470411016089,0.8880107859562115,5.172948022138073,0.5681492958696548,18.704433011948964,0.192303672582091,7.0,0.5,LONG,175,True
GAEL,2025-12-23 00:00:00+05:30,122.98,779209.65,0.7772277227722773,,0.3894776457975584,0.8192725545516695,5.737585686833056,0.5567721939797556,4.123906262081984,0.4905946766412042,7.0,1.0,LONG,175,True
BANKBEES,2025-12-23 00:00:00+05:30,610.64,623018.15,0.32551505546751186,,0.8503889683106589,0.7153611321242789,2.3299487747963847,0.62058916998828,5.540745836134359,-0.1173632036333514,6.5,0.5,LONG,175,True
TVSELECT,2025-11-19 00:00:00+05:30,624.0,523302.55,0.11214735369550012,,2.702255225506113,0.6078477530374664,6.932945957414471,0.5349326687064083,40.02880851737845,-1.6826923076923077,6.0,0.0,LONG,175,True
EPL,2025-12-23 00:00:00+05:30,215.98,814974.6,0.02259113469108335,,0.5184502613792403,0.5014318413386375,4.443697919997163,0.5449217908059685,5.988334285755399,-0.1049479890113117,4.5,2.5,LONG,175,True
ANURAS,2025-12-23 00:00:00+05:30,1332.4,408176.55,0.5485989492119092,,0.6345933285759381,0.43672983730465476,4.31636275379057,0.5402962950948182,37.37206527819075,0.1901330931652133,6.5,0.0,LONG,175,True
AUBANK,2025-12-23 00:00:00+05:30,980.35,2043513.8,0.43792840822543794,,0.5069483752490554,0.3961712403014834,4.23917948720968,0.5372288938338873,17.619573664588,-0.0136005848251583,7.0,0.5,LONG,175,True
COCHINSHIP,2025-12-23 00:00:00+05:30,1646.8,736062.25,0.45482177397071016,,1.2043240465014926,0.3483529516752286,7.131892476675894,0.5194784153882759,47.9066326069434,-0.7205894259573922,4.0,2.5,LONG,175,True
BSOFT,2025-12-23 00:00:00+05:30,455.85,2320916.45,0.3820967257434666,,-0.2748604535320994,0.28722509842762134,4.735949177416047,0.5241802352056703,12.691778660071016,0.5338013235348018,6.0,1.5,LONG,175,True
PINELABS,2025-12-23 00:00:00+05:30,234.11,2426380.25,0.8732503888024883,,0.7136423308239218,0.22852802546285994,3.669318783893502,0.524830452667346,15.031681990098038,-0.2392037930887199,3.0,3.0,LONG,175,True
PARKHOTELS,2025-12-23 00:00:00+05:30,136.82,291416.25,0.4059343434343434,,0.67767550017474,0.20050317610003854,5.081519339753628,0.515737175255432,3.8301665910783176,-0.4799493251474161,2.5,3.5,SHORT,175,True
INFY,2025-12-23 00:00:00+05:30,1668.3,8022553.1,0.4059343434343434,,0.309713394162452,0.18176484502927687,3.296277291711718,0.5219875858779479,28.92449021825404,0.0239765030270117,8.0,0.0,LONG,175,True
ONEPOINT,2025-12-23 00:00:00+05:30,56.83,1678438.6,0.7141130250831066,,-0.47903249669078535,0.15973404742001002,6.874150277335597,0.5092693993097142,2.1124804198439566,1.0323186110622438,4.7,1.2,LONG,175,True
EIEL,2025-12-23 00:00:00+05:30,207.83,524671.8,0.43792840822543794,,0.5536825280803551,0.15259237419028907,7.187205605420973,0.508469395039161,6.238942012685137,-0.0721743732858476,2.5,4.0,SHORT,175,True
KIRIINDUS,2025-12-23 00:00:00+05:30,588.6,815399.85,0.6565986394557821,,-0.2601453118568281,0.10009559104587464,6.379690967788269,0.506259071406346,23.86331748872632,0.3652735304111219,2.5,2.0,LONG,175,True
ELECON,2025-12-23 00:00:00+05:30,492.15,216831.5,0.3736292889989388,,0.8005344739794352,0.06109021784088002,6.488696813332574,0.5037559551714919,12.917678528066311,-0.2031900843239081,2.5,4.0,SHORT,175,True
HDFCGOLD,2025-12-23 00:00:00+05:30,116.66,5130533.6,0.7772277227722773,,-0.17119584717600067,0.05843922498037033,1.9246938662136424,0.5121112249167107,2.5817486793418065,0.4485970626892784,6.5,0.5,LONG,175,True
BSE,2025-12-23 00:00:00+05:30,2737.5,4149815.15,0.43792840822543794,,0.623249897793739,0.014424578931073054,7.2090707963562695,0.5007982457985887,88.28210719143175,-0.487062404870613,6.5,0.0,LONG,175,True
RAYMONDREL,2025-12-23 00:00:00+05:30,494.85,227077.85,0.33127376425855515,,0.3905562347596892,0.004091487729708649,4.812505512888531,0.5003391747089823,19.198579003268808,-0.0538883836853117,4.0,2.5,LONG,175,True
HAL,2025-12-23 00:00:00+05:30,4407.4,885879.25,0.5564820991772296,,0.44027145932375306,-0.04877513317919477,4.612276882529525,0.4957812131681507,87.74243497623513,-0.0370588858132507,2.5,4.0,SHORT,175,True
LTIM,2025-12-23 00:00:00+05:30,6202.5,295509.75,0.4059343434343434,,-0.15869433959128434,-0.17143872711664498,4.055273897955602,0.4831394741648941,113.47953209226618,0.3331989789063452,6.5,2.0,LONG,175,True
INOXGREEN,2025-12-23 00:00:00+05:30,208.43,1265352.95,0.19059656218402427,,0.2612704143216587,-0.18805608022429332,7.32857850412085,0.4897639568351766,9.796792907869191,-0.2222968542596122,5.5,1.0,LONG,175,True
AGARWALEYE,2025-12-23 00:00:00+05:30,500.55,318615.05,0.8092457420924575,,0.12546919227935172,-0.19834973008529871,4.0250666064525795,0.48034856064816034,14.93468112597387,0.0199780241734137,6.5,0.5,LONG,175,True
BDL,2025-12-23 00:00:00+05:30,1431.4,1201737.25,0.844671201814059,,0.07458438691884793,-0.2136119932672904,6.4198118243496785,0.4867280377432688,42.43544638417096,0.1117786782171237,2.5,4.0,SHORT,175,True
JAICORPLTD,2025-12-23 00:00:00+05:30,131.54,732854.15,0.031113876789047916,,-0.1262455633634215,-0.23075071559031823,8.238211538713262,0.4888271130892585,5.687350816684308,0.0633520855506419,3.5,4.0,SHORT,175,True
TRIVENI,2025-12-23 00:00:00+05:30,398.5,736819.25,0.8047638436482085,,-0.7466647736578037,-0.2456147847185015,5.170502049426837,0.4810560697308346,11.634253985823491,0.8406524466750371,5.0,2.5,LONG,175,True
MOMENTUM50,2025-12-23 00:00:00+05:30,53.11,427553.45,0.5754864365857122,,0.2893445803614484,-0.2568820499589446,2.8712495795361392,0.4643553296787164,0.9417794841487316,-0.0815916650976022,4.0,1.5,LONG,175,True
ANANTRAJ,2025-12-23 00:00:00+05:30,558.25,3428195.25,0.6565986394557821,,-0.04028156382778912,-0.26403801736570326,6.670479180384869,0.48421270168374453,20.857388243839267,0.0179131213613809,3.5,2.5,LONG,175,True
COROMANDEL,2025-12-23 00:00:00+05:30,2408.2,350918.65,0.14409471556453937,,-0.5835178678247467,-0.31930171818550257,3.2994188016163184,0.46145242229869887,79.36550614257786,0.7405254270132478,6.5,1.0,LONG,175,True
HAVELLS,2025-12-23 00:00:00+05:30,1426.8,519721.25,0.651685393258427,,0.5569964242819978,-0.326877861729501,3.258188586311645,0.46004308532462357,22.72141508370029,-0.1401738155312587,3.0,2.0,LONG,175,True
ICICIGI,2025-12-23 00:00:00+05:30,1960.1,466900.85,0.6905353512536708,,0.2654150916503483,-0.36318483356799214,2.9994494320168736,0.4518122731506644,32.179669196498054,0.1666581636991186,4.5,3.0,LONG,175,True
DBL,2025-12-23 00:00:00+05:30,467.3,340601.7,0.07611940298507461,,0.2652298772589961,-0.39299427448639146,5.946984388874281,0.4736558215007507,17.363639937805264,-0.4565232898209556,2.5,2.0,LONG,175,True
PNCINFRA,2025-12-23 00:00:00+05:30,255.47,232368.05,0.17708333333333334,,0.43843366768687614,-0.40747547292498215,4.797873063027638,0.4661591074976197,6.712634314960546,-0.2035464046659027,2.5,3.0,SHORT,175,True
TRITURBINE,2025-12-23 00:00:00+05:30,537.8,370313.65,0.532313456134873,,0.5316926033072339,-0.43162562315848857,5.660988498214799,0.46961177179352775,13.20052006040002,-0.1952398661212262,3.5,2.5,LONG,175,True
IRCON,2025-12-23 00:00:00+05:30,169.3,5023564.6,0.7416254416961131,,-1.0032940023641614,-0.45701636007012414,5.926983876959389,0.4692688467592889,5.583364924148919,0.9194723370742304,5.0,2.5,LONG,175,True
BHARTIARTL,2025-12-23 00:00:00+05:30,2122.9,6896387.6,0.4030357142857143,,0.31622249154741067,-0.491922168536575,2.6171916454089197,0.425454790964102,34.714120257862135,-0.5872470048832371,6.5,0.5,LONG,175,True
MOSCHIP,2025-12-23 00:00:00+05:30,210.59,1110087.45,0.3736292889989388,,-0.16478949735082005,-0.4943635012764712,8.388679784128852,0.47650297787696827,8.487130735786348,0.1060512528293639,3.5,2.5,LONG,175,True
MINDACORP,2025-12-23 00:00:00+05:30,597.25,269661.8,0.0885323826500297,,0.28918844064774474,-0.49820096143226306,4.836096503464186,0.4589746159906173,16.6618396145074,-0.5441607367099205,6.5,0.0,LONG,175,True
RVNL,2025-12-23 00:00:00+05:30,341.85,4602785.4,0.844671201814059,,-0.1347096728419116,-0.5194835535018132,7.560123477541467,0.47260871224779233,8.612403812599558,0.1170103846716329,3.5,2.5,LONG,175,True
LIQUIDBEES,2025-12-23 00:00:00+05:30,1000.0,2582900.6,0.6452459016393444,,0.11888961085623634,-0.529120825018324,1.0477743373944222,0.306781156823128,0.3875182752160215,0.0,8.0,0.5,LONG,175,True
GRANULES,2025-12-23 00:00:00+05:30,614.8,1314116.2,0.43792840822543794,,-0.6806784117434779,-0.5719993834757364,4.349093832914495,0.4476813507100854,15.562467692360723,0.8783344176967899,6.5,0.5,LONG,175,True
IDEAFORGE,2025-12-23 00:00:00+05:30,477.95,806367.55,0.11214735369550012,,0.7432332486741499,-0.6784475987330602,6.300427658910716,0.45712360875483726,19.04616321975494,-0.8717787774174346,3.5,2.0,LONG,175,True
GSFC,2025-12-23 00:00:00+05:30,178.65,802332.35,0.32551505546751186,,-0.36847930603751744,-0.7456850923474688,5.801918000097722,0.44886715717794856,3.7888113999274298,0.3824983673850193,4.0,2.5,LONG,175,True
FEDFINA,2025-12-23 00:00:00+05:30,146.74,878066.0,0.3820967257434666,,0.2544132347751836,-0.8267336843482342,4.099429243880327,0.42008721093591983,4.403713912612531,-0.1862705011130653,4.0,1.5,LONG,175,True
JSWCEMENT,2025-12-23 00:00:00+05:30,118.67,3079372.65,0.45482177397071016,,-0.36672994642682355,-0.8369878608557773,3.725300911323807,0.41111548166452194,3.458247160618217,0.081458386000391,2.0,4.0,SHORT,175,True
CROMPTON,2025-12-23 00:00:00+05:30,259.7,2804089.8,0.02259113469108335,,-0.3979636908103398,-0.8432506685537866,3.6096383578551348,0.4076435969796801,5.826691372380986,0.0770119368502293,3.5,2.5,LONG,175,True
TATACAP,2025-12-23 00:00:00+05:30,344.0,2315006.95,0.2742737923286793,,-1.0743438737147946,-0.8551338034355163,2.210877742593385,0.3494578323586419,5.962280221847152,1.022286821705422,3.2,2.2,LONG,175,True
MAANALU,2025-12-11 00:00:00+05:30,148.04,287327.5,0.6431385423506237,,-0.05092439692876393,-0.8627592992823334,8.075424586345314,0.457458838697656,8.831139719442296,-0.3895343600828518,6.5,0.0,LONG,175,True
IGIL,2025-12-23 00:00:00+05:30,327.55,440425.8,0.2311157311157311,,-0.7758572579061216,-0.9062503599962274,6.362940580818573,0.44337160139384957,9.97012613006543,0.3002086195491829,3.5,2.5,LONG,175,True
TMPV,2025-12-23 00:00:00+05:30,363.25,12666774.0,0.12370097217566206,,-0.38041065309305405,-0.9082749798859094,3.9680512715219205,0.40947453198677675,7.677027846715759,0.1927047487956078,3.5,4.0,SHORT,175,True
SHRIRAMPPS,2025-12-23 00:00:00+05:30,86.98,289060.2,0.32551505546751186,,-0.3059425128446803,-0.9368049298082891,5.910670837092761,0.4370338239856292,2.3936867462268343,0.3180807848547606,3.5,2.5,LONG,175,True
ACE,2025-12-23 00:00:00+05:30,973.75,207666.8,0.13675213675213674,,-0.7550128360322276,-0.9771223726630565,5.590198045686371,0.43062150549944334,25.856985103564966,0.4433033804022422,4.5,2.5,LONG,175,True
IREDA,2025-12-23 00:00:00+05:30,138.73,5488271.65,0.1805469235550031,,-0.6218227294020748,-0.9948622697303228,9.38250794168351,0.45777774195457244,3.308030185493354,0.2354693769672412,3.5,4.0,SHORT,175,True
KROSS,2025-12-23 00:00:00+05:30,203.3,492219.7,0.07611940298507461,,-0.7204202959288543,-1.0364359948704536,6.571478240018088,0.4373397594195687,9.0333875779042,0.4968027545499217,3.5,2.0,LONG,175,True
KNRCON,2025-12-23 00:00:00+05:30,159.73,1335912.45,0.6414473684210527,,0.09405258487550555,-1.037191167751558,4.581348127079175,0.41044741411900176,5.469124466966663,-0.1544272626724283,5.0,2.5,LONG,175,True
BAJAJCON,2025-12-23 00:00:00+05:30,265.4,392766.25,0.5170420865441611,,-0.5298025124184146,-1.041462925381917,4.312845155077362,0.40459186778399603,8.632080264375599,0.5589047977895059,5.0,1.5,LONG,175,True
IXIGO,2025-12-23 00:00:00+05:30,264.55,2087369.3,0.709277238403452,,-0.5579340563766737,-1.0450539672475894,6.071846023847385,0.4316736768346039,11.269693469826215,0.4662004662004719,5.0,0.5,LONG,175,True
SYNGENE,2025-12-23 00:00:00+05:30,658.55,455441.0,0.11214735369550012,,-0.05338974055950882,-1.0749699284896095,3.5547355576236996,0.38117172307297387,13.764132050219176,-0.0303697517272865,2.0,3.0,SHORT,175,True
CEIGALL,2025-12-23 00:00:00+05:30,248.84,257715.85,0.2742737923286793,,0.028864451921165244,-1.0788168214378673,4.156808035436955,0.39761318408154867,8.216531810373331,-0.6309275036167792,3.0,2.5,LONG,175,True
GEOJITFSL,2025-12-23 00:00:00+05:30,79.67,6727981.25,0.017911585365853657,,-1.2607769034298728,-1.1503554729546386,5.836881827672321,0.42188095804037984,2.987260476308515,0.7321869377850061,4.5,2.5,LONG,175,True
NIVABUPA,2025-12-23 00:00:00+05:30,76.03,1228361.85,0.07611940298507461,,-0.35884758963375885,-1.1620226731351337,5.209621875104322,0.41174709985062674,1.757433445181164,0.201674777500113,3.0,2.5,LONG,175,True
AUROPHARMA,2025-12-23 00:00:00+05:30,1218.0,695866.1,0.32551505546751186,,-0.1680400801647278,-1.1821358730802451,3.9093864723317244,0.38117974402268273,24.70436656678545,-0.1724137931034408,6.5,0.0,LONG,175,True
DELTACORP,2025-12-23 00:00:00+05:30,71.49,2252762.45,0.1805469235550031,,-0.6650693945382196,-1.2102677439628902,5.009833429192844,0.4045534623584687,2.1776722960230868,0.2331328390917012,3.0,2.5,LONG,175,True
