symbol,timestamp,close,avg20_vol,bias,prob_up_1d,pred_ret_1d_pct,pred_ret_3d_pct,pred_ret_5d_pct,prob_up_5d,global_hits,actionable,hit_rate_1d_%,mae_1d_%,rmse_1d_%,pearson_r_1d,hit_rate_5d_%,mae_5d_%,rmse_5d_%,pearson_r_5d,D_atr14,D_cpr_width_pct,long_score,short_score,notes
LTIM,2025-12-23 00:00:00+05:30,6202.5,295509.75,LONG,0.4059343434343434,,-0.1586943395912843,-0.1714387271166449,0.4831394741648941,175,True,49.53173777315297,1.4299047017673416,1.9234975870273805,0.1719640592672502,58.58585858585859,3.055376018832749,4.122107604001628,0.3052076057826062,113.47953209226618,0.3331989789063452,6.5,2.0,
PSUBNKIETF,2025-12-23 00:00:00+05:30,84.21,202153.65,LONG,0.4059343434343434,,0.8277017955309559,-0.2526379710812209,0.4693111015844564,92,True,52.62368815592204,1.0571113590175174,1.4376248881614977,0.6061617998763926,56.934306569343065,2.7548581566764727,3.4494546649745392,0.2681357850169005,1.4739864336617383,-0.2572932747496361,6.0,0.5,
SBIN,2025-12-23 00:00:00+05:30,971.9,9172172.05,LONG,0.4059343434343434,,0.3002970825559695,-0.603293150679037,0.4228753117874928,129,True,53.74868004223865,1.0689363834614465,1.4925596508523633,0.5744009297594357,64.64646464646465,2.439255747753915,3.0002123622969665,0.4036378741261998,12.35383778059797,-0.1526220118667917,7.0,0.0,
KPIGREEN,2025-12-23 00:00:00+05:30,420.8,1179858.35,SHORT,0.4059343434343434,,-0.4808566120378911,-0.7969508427119569,0.4586559113839266,41,True,47.13701431492843,2.3912179896077648,3.135046679644079,0.7735353947399299,64.9746192893401,5.600738241963608,7.656682552870897,0.457103874192424,15.359550858529238,0.241603295310516,2.5,5.0,
GLOTTIS,2025-12-23 00:00:00+05:30,61.77,258586.3,SHORT,0.4059343434343434,,-1.2124590957163777,-1.0026144923750018,0.4224224745177716,122,True,47.16981132075472,1.7960060867536534,2.404452141513917,0.6549012601963116,70.0,4.977274184773775,6.154722816817834,0.3883855873068794,2.639823112478013,1.2897307214937137,1.7,3.2,
BIOCON,2025-12-23 00:00:00+05:30,401.55,3513903.4,LONG,0.4059343434343434,,-0.3472771803964103,-1.2373692528914413,0.3827788806273831,377,True,51.75619834710744,1.374694072953698,1.901298653706636,0.7401646545445704,59.5959595959596,3.26817681838836,4.106665300563846,0.4491889005925487,8.909481765432893,0.0332046652554665,7.5,0.5,
MANKIND,2025-12-23 00:00:00+05:30,2229.6,493364.55,LONG,0.4059343434343434,,-0.8954066568088221,-1.2462937415845712,0.371474816308692,231,True,49.44532488114105,1.5231388751104402,1.9722701352727472,0.3191711481743736,67.17557251908397,2.961633358160574,3.827790033408781,0.4954015534581179,41.55400965598638,0.4903719650759506,5.0,2.5,
EUREKAFORB,2025-12-23 00:00:00+05:30,636.8,483598.85,LONG,0.4059343434343434,,-0.9921240188904646,-1.777578915735763,0.3435108503552303,129,True,47.11538461538461,1.4479677380303928,1.9761759614777985,0.735179557253703,70.3125,3.22222524294485,4.14804934639278,0.608274617522486,17.419066754341042,0.3690326633165686,7.5,1.0,
UTLSOLAR,2025-12-23 00:00:00+05:30,212.68,908182.1,LONG,0.4059343434343434,,-3.4590518502103413,-4.401117466696033,0.1996034734215275,175,True,54.16666666666666,1.5773557238723492,2.1990091209074136,0.8603977838754253,25.0,1.6059868484820563,1.7702281670560625,0.6323968732741716,11.538665159788971,2.0155476145696305,2.7,1.7,
ECOSMOBLTY,2025-12-23 00:00:00+05:30,205.1,204135.95,SHORT,0.4030357142857143,,4.577954614834313,4.236762878479739,0.7134640406616857,3,True,41.25,2.429846638957332,3.521108425760615,0.7270800957173362,61.53846153846154,6.098200019303048,7.774733611468561,0.4632339156321033,10.27045573108868,-2.1729237770193595,0.0,4.5,
ORIENTCEM,2025-12-23 00:00:00+05:30,171.01,911683.1,LONG,0.4030357142857143,,2.6532017080650805,1.329099478933166,0.5924423495247667,298,True,49.43473792394656,1.692595415097438,2.417858992939161,0.700181076415379,61.11111111111112,3.8063322032110434,5.303793428868657,0.3157114802539392,6.163413259890291,-1.3995282926924253,5.0,2.5,
ALEMBICLTD,2025-12-23 00:00:00+05:30,101.84,373499.2,LONG,0.4030357142857143,,0.3538330684933369,1.1109776292799762,0.5913031063876734,129,True,46.279306829765545,1.5825295453210828,2.2301279619998047,0.7320100672142573,61.11111111111112,3.654640576559959,4.773136029557591,0.4584207807979233,2.377523480686441,0.1014663524483042,3.0,2.5,
ERIS,2025-12-23 00:00:00+05:30,1552.0,263729.0,SHORT,0.4030357142857143,,1.2760529454823086,0.9963181733636692,0.6102941511253923,14,True,51.19667013527575,1.2658250482482143,1.709102583011972,0.572486456763502,64.14141414141415,2.670345702118068,3.686759584993074,0.3752257869782857,43.52443568338445,-0.3028350515463801,2.0,3.5,
ELGIEQUIP,2025-12-23 00:00:00+05:30,470.45,713284.75,SHORT,0.4030357142857143,,0.5794442433881575,-0.1508069599122694,0.4902399449498897,7,True,46.40657084188912,1.8836074107833929,2.730167585104674,0.6575254707011401,63.63636363636363,4.270622716324723,5.540863125371141,0.5162252754094543,12.294805910431776,-0.2763311722818481,0.5,3.5,
NIFTY1,2025-12-23 00:00:00+05:30,288.73,209668.05,LONG,0.4030357142857143,,-0.1361807584162368,-0.1634165981793808,0.4665606357037043,469,True,54.193548387096776,0.6913533040084985,0.8901366642149863,0.4644635373385896,61.61616161616162,1.4038571429364546,1.7522416444856008,0.4142105840156327,2.805145148363715,0.0692688671076942,9.0,0.5,
GRMOVER,2025-12-23 00:00:00+05:30,168.5,1991673.9,LONG,0.4030357142857143,,-0.6505442573888982,-0.2691450293782512,0.4835141986222077,231,True,45.30663329161452,2.069735410393432,2.9891086617435985,0.7086580934804593,70.37037037037037,4.58143923119988,6.35335377764886,0.5085530905838687,5.59566718050676,0.7616221562809257,8.0,0.5,
BHARTIARTL,2025-12-23 00:00:00+05:30,2122.9,6896387.6,LONG,0.4030357142857143,,0.3162224915474106,-0.491922168536575,0.425454790964102,175,True,53.43915343915344,1.0149803787503469,1.3262567408184454,0.5247417054337822,64.14141414141415,2.069332016456158,2.6405819809346536,0.4275432931988726,34.714120257862135,-0.5872470048832371,6.5,0.5,
HDBFS,2025-12-23 00:00:00+05:30,758.85,1121706.45,SHORT,0.3907103825136612,,0.9831271604095492,0.561319763575107,0.5911163219176123,63,True,37.391304347826086,0.9379654942148692,1.148105602603854,0.7057265749971644,66.66666666666667,1.6711272093719618,2.265300324249177,0.4721834724039141,16.379155392762048,-0.1669192418352311,1.5,2.5,
LUMAXTECH,2025-12-23 00:00:00+05:30,1574.7,237318.8,LONG,0.3820967257434666,,2.2709141552247547,2.573555341159558,0.669589662547497,377,True,50.77399380804953,1.970633740393024,2.750405963619642,0.7068677850237567,61.61616161616162,4.465871172774752,5.843796624103768,0.3591435201076421,68.49449379184496,-0.6477424271289942,7.5,0.0,
CARTRADE,2025-12-23 00:00:00+05:30,2792.9,313785.9,LONG,0.3820967257434666,,2.5166940018128523,1.6263377397603145,0.5996300294621104,92,True,46.943005181347154,2.12564345904831,2.975915422584246,0.6023768854986357,61.42131979695432,4.6724266426099925,6.330695347024725,0.384721509644208,138.28033539755108,-0.9249644932984722,6.5,-0.5,
IMFA,2025-12-23 00:00:00+05:30,1421.0,264909.25,LONG,0.3820967257434666,,1.2686841274812584,1.0739612648211072,0.5751622468395194,377,True,48.3971044467425,1.9373417125336816,2.699214644973438,0.7172557803738984,66.16161616161617,4.265775867202399,5.625606533694063,0.4716102874497861,65.21287806275383,-0.2345765892564028,8.0,0.0,
BSOFT,2025-12-23 00:00:00+05:30,455.85,2320916.45,LONG,0.3820967257434666,,-0.2748604535320994,0.2872250984276213,0.5241802352056703,175,True,48.92307692307692,1.5884685307820896,2.105471120818804,0.6988124075856064,65.65656565656566,3.482612937893481,4.595221988826611,0.3698850367986899,12.691778660071016,0.5338013235348018,6.0,1.5,
LUPIN,2025-12-23 00:00:00+05:30,2113.5,741956.9,LONG,0.3820967257434666,,0.5152668288651888,0.0761075196606637,0.5085893094838612,129,True,53.396029258098224,1.246581898740532,1.6864702291637474,0.4742821996417856,66.66666666666667,2.6402874524500373,3.5852409885178957,0.3080223828072835,33.32490497031403,-0.1309045027994523,7.0,0.5,
J&KBANK,2025-12-23 00:00:00+05:30,100.03,2091863.15,SHORT,0.3820967257434666,,0.4269770537782388,-0.2218753353665906,0.4846134493026106,41,True,49.32079414838036,1.8054206826264847,2.5954955736214136,0.6827586670394291,62.37113402061856,4.0583041583131765,5.265828490326048,0.4129674821515195,2.2835907950557264,-0.183278349828417,1.0,5.0,
FEDFINA,2025-12-23 00:00:00+05:30,146.74,878066.0,LONG,0.3820967257434666,,0.2544132347751836,-0.8267336843482342,0.4200872109359198,175,True,43.6,1.3087579035163497,1.758581805819594,0.7478142726325134,58.8235294117647,3.358709830147241,4.21654865475695,0.4187373922163087,4.403713912612531,-0.1862705011130653,4.0,1.5,
PRECWIRE,2025-12-23 00:00:00+05:30,238.55,347738.9,LONG,0.3820967257434666,,-0.2453960789857057,-0.8941515298580089,0.4454351327122599,377,True,47.540983606557376,2.113123006254169,3.04299249776968,0.7393754945250782,62.62626262626262,4.7949548003300215,6.318631760830948,0.4899173820780673,9.660572138773809,0.3772793963529801,6.5,0.0,
POONAWALLA,2025-12-23 00:00:00+05:30,470.9,1173706.65,LONG,0.3820967257434666,,-0.3817122496759902,-1.2017364720150283,0.4059338323620809,377,True,49.07407407407408,1.6626312440385729,2.3680255563449006,0.7296858022160386,65.65656565656566,3.5866471273761484,5.034283036068597,0.4709474056189119,13.6357124680796,0.0212359311955877,5.5,1.5,
GPPL,2025-12-23 00:00:00+05:30,192.77,2165965.75,LONG,0.3736292889989388,,1.364825516533493,1.915495422059246,0.6669872446706682,175,True,49.69135802469136,1.494293702580458,2.091603315404236,0.7282420014552888,69.1919191919192,3.117753262701603,4.173330424396028,0.5156628789509348,5.483272097553085,-0.5256696235582929,6.5,0.5,
SHANTIGOLD,2025-12-23 00:00:00+05:30,196.75,228645.75,SHORT,0.3736292889989388,,0.8059109138839633,0.6480493507299874,0.5491343708128266,63,True,42.85714285714285,1.6162517864575818,2.138465253378929,0.7513840511353392,52.63157894736842,3.809295523311536,5.0917181762520105,-0.0163990675522147,7.087676581135126,-0.0016941973739925,2.5,5.0,
BANKINDIA,2025-12-23 00:00:00+05:30,140.89,6929542.1,LONG,0.3736292889989388,,0.8758675878235521,0.3615892446594045,0.5277169326901053,25,True,51.69927909371782,1.582510502752035,2.2053466769966072,0.7285280541907999,62.62626262626262,3.967857717030736,5.150723606985463,0.3751532297884475,3.181989204761996,-0.5583552180188021,4.5,1.5,
FIVESTAR,2025-12-23 00:00:00+05:30,563.85,1513885.3,SHORT,0.3736292889989388,,0.4317469912040617,0.1191496373226901,0.5090425822414506,41,True,48.85598923283984,1.7005392325082989,2.368902367332836,0.6714798375537181,58.16993464052288,3.873397672310982,5.111496470843445,0.421578573827658,20.77045984096672,-0.493630102568685,1.0,4.0,
ELECON,2025-12-23 00:00:00+05:30,492.15,216831.5,SHORT,0.3736292889989388,,0.8005344739794352,0.06109021784088,0.5037559551714919,175,True,51.02459016393443,2.062578894962788,2.8736411032726,0.7149887279937257,64.46700507614213,4.945835034815862,6.675074696324387,0.4749918586096104,12.917678528066311,-0.2031900843239081,2.5,4.0,
KOTAKBANK,2025-12-23 00:00:00+05:30,2162.7,2679176.25,LONG,0.3736292889989388,,-0.0722857355512061,-0.1841370124385653,0.4736987164037269,231,True,51.1578947368421,1.0793546187115564,1.4658600661190395,0.3218640357261136,61.61616161616162,2.1396829010379856,2.871670618360655,0.2481442121691327,30.513512390798034,0.0739815970777016,6.0,1.0,
CGCL,2025-12-23 00:00:00+05:30,178.49,951059.25,SHORT,0.3736292889989388,,0.5089161852350407,-0.2025052424717172,0.4804701084918141,129,True,45.43568464730291,1.503129740380896,2.555365596851272,0.5983882431814873,68.71794871794872,3.0046855589401336,4.428556865140917,0.483040465490952,4.524963680521525,-0.024277737314892,3.0,4.5,
SONACOMS,2025-12-23 00:00:00+05:30,488.3,1458985.1,LONG,0.3736292889989388,,0.308916533799035,-0.4446897963629898,0.4569743726494916,41,True,46.63212435233161,1.5415830079833224,2.065370818392723,0.6802728241711923,68.68686868686869,2.9684097211029266,3.85320803604662,0.5251620940127615,12.48192611060338,-0.0204792135981792,6.0,0.0,
MOSCHIP,2025-12-23 00:00:00+05:30,210.59,1110087.45,LONG,0.3736292889989388,,-0.16478949735082,-0.4943635012764712,0.4765029778769682,175,True,42.05607476635514,2.455724985047898,3.320727499475904,0.7824427269176447,58.13953488372093,6.543347203525363,8.002369612745438,0.4331048940004216,8.487130735786348,0.1060512528293639,3.5,2.5,
CCL,2025-12-23 00:00:00+05:30,966.0,242205.75,LONG,0.3736292889989388,,0.1672667105117034,-0.5487112193923965,0.4517601098344308,41,True,48.85892116182573,1.4662111106058,2.078673650463001,0.6594879533579768,65.15151515151516,3.1869528534576235,4.335825651457085,0.4363630359913847,34.239518050991165,-0.0828157349896433,4.5,1.5,
KALYANKJIL,2025-12-23 00:00:00+05:30,488.35,1912015.7,LONG,0.3736292889989388,,-0.0743817637269981,-0.6730506491825883,0.4546296634495635,231,True,50.78043704474506,1.8298784293389705,2.613082787909204,0.6956026564275796,64.64646464646465,4.303023723655402,5.913357336718164,0.2675517260135975,12.275292752568904,0.2013583154158359,3.5,2.5,
DEEPAKFERT,2025-12-23 00:00:00+05:30,1252.2,208852.85,SHORT,0.3736292889989388,,-0.5062123934050623,-0.7759076984376233,0.4498783747656245,63,True,49.33058702368693,2.0002322021953693,2.70100797435815,0.6750978373595444,64.14141414141415,4.541516434653256,6.330971516505365,0.5169398725851496,38.142034597051016,0.4099451631794611,2.0,5.0,
SAIL,2025-12-23 00:00:00+05:30,132.71,13393398.85,LONG,0.3736292889989388,,-0.6505317192143169,-0.8854958466908373,0.4282933658435013,231,True,52.10688591983556,1.583002931939081,2.2625553410404278,0.731827686460394,63.13131313131313,3.52875178285772,4.78579103064066,0.4246868446678203,3.4453561748803363,0.399367040916263,5.5,3.0,
BLUESTARCO,2025-12-23 00:00:00+05:30,1766.4,273418.4,SHORT,0.3736292889989388,,-0.5092778568595371,-0.9816883459244892,0.4143106477555691,41,True,52.87356321839081,1.4851204166039813,2.0510934567468437,0.4966550455809916,61.61616161616162,3.46351442796404,4.513618937412191,0.4102964125350442,43.08594303576861,0.2396588164251345,1.5,4.0,
BORANA,2025-11-19 00:00:00+05:30,308.95,423020.15,LONG,0.3736292889989388,,-2.520922581207739,-0.999728389184464,0.4149055193175139,367,True,43.69747899159664,1.3888677149811948,1.9797801925253384,0.6850282866448621,75.0,2.81494030694496,4.454652206555275,0.718375745823397,13.002164693577342,2.38765711819604,7.2,-0.3,
ANANDRATHI,2025-12-23 00:00:00+05:30,3030.5,334242.5,LONG,0.3736292889989388,,-0.6991335969360661,-1.5005493164271024,0.3607654306685223,298,True,54.4689800210305,1.3082863488735474,1.873099570043532,0.4677775678954295,68.52791878172589,3.096556457430158,4.270589556114698,0.4479470424082554,64.86118064689637,0.3409778364406213,7.5,0.5,
DJML,2025-12-23 00:00:00+05:30,68.79,267917.05,SHORT,0.3736292889989388,,-0.5642049754554682,-1.5336812208983817,0.4105602489857096,92,True,48.16824966078698,2.024620116383013,2.7453316665499705,0.7274582077312968,62.0,5.16414874119553,6.941141243287848,0.4761047517431743,6.038065129555547,0.116295973251903,2.0,3.0,
BEML,2025-12-23 00:00:00+05:30,1837.0,251420.7,LONG,0.3736292889989388,,-1.2284164573064325,-1.676696369070474,0.3982144490201681,231,True,49.5850622406639,2.0169932513220434,2.9749906957939958,0.4898641347220583,67.67676767676768,4.71175443771907,6.345886869198262,0.4478125540726036,60.28748328851632,0.2576664852113838,5.0,2.5,
CHOLAFIN,2025-12-23 00:00:00+05:30,1678.5,1805882.35,LONG,0.3736292889989388,,-1.485198272964853,-1.878434198213776,0.3239925150865275,63,True,50.46632124352332,1.5321822308576063,2.001707916829654,0.5575628923941901,58.58585858585859,3.0688167970808222,3.962867945702073,0.3526465507348095,52.83651029390941,0.9492602522093176,6.0,0.5,
TITAGARH,2025-12-23 00:00:00+05:30,837.05,898524.85,LONG,0.3736292889989388,,-1.192563267830029,-1.9285875092436464,0.3809401133462307,231,True,50.82135523613963,2.103385326636084,2.93025259125312,0.6858575650573626,66.66666666666667,4.894384207518385,6.451609687857053,0.4494945602199641,25.784015340073363,0.0617247078031959,5.0,2.5,
KIRLOSENG,2025-12-23 00:00:00+05:30,1298.3,1039555.25,LONG,0.3553956834532374,,1.8429704651190844,1.7853796312520989,0.6135663650102023,377,True,50.51440329218107,1.947332051889601,2.6603478480054963,0.6756519104640165,62.62626262626262,4.487464304197127,5.939441335890535,0.4535756139535649,57.01869219260107,-0.3106626614290459,7.0,-0.5,
EMIL,2025-12-23 00:00:00+05:30,105.39,576758.25,SHORT,0.3553956834532374,,1.5014452828904297,1.106879382012212,0.5773732915077723,63,True,44.774193548387096,1.9703133948142688,2.683743665182975,0.750042731403846,65.18987341772151,4.126172777139536,5.3599730214325545,0.524828691121942,3.683861845564397,-0.2909826991808255,1.5,5.0,
IGARASHI,2025-12-23 00:00:00+05:30,436.9,266581.2,SHORT,0.3553956834532374,,0.3771663425150101,0.2359325472245915,0.5159650087875226,14,True,45.91836734693877,1.955635428494828,2.7317516289684893,0.7113074371268988,63.63636363636363,4.341488902479181,5.731325447921221,0.4273144906385195,16.145740898659366,-0.4501411459525774,1.0,3.5,
TATACONSUM,2025-12-23 00:00:00+05:30,1185.6,784181.1,LONG,0.3553956834532374,,-0.7427888104085251,-1.3828474171489027,0.314489609601623,175,True,51.15062761506276,1.057110335895467,1.4252129293598412,0.5518286906337796,66.16161616161617,2.225045008926396,2.89392278445262,0.4126254809567106,20.79676486228185,0.3626855600539581,7.0,0.0,
RAYMOND,2025-12-23 00:00:00+05:30,432.75,222209.15,SHORT,0.3552887162281478,,0.9338588479129466,0.9209770691333532,0.5537698827422968,129,True,47.131147540983605,2.106752064009372,3.3768725114401863,0.585919735016958,70.20202020202021,4.608204585257249,6.531211902258503,0.4207161968843195,13.625627664956824,-0.2233776237242249,2.0,5.5,
RALLIS,2025-12-23 00:00:00+05:30,275.0,723740.8,LONG,0.3552887162281478,,0.5428162882701874,0.6316755334200913,0.5517221301482212,298,True,49.6417604912999,1.485335125844318,2.134302531681718,0.6936865823544884,61.42131979695432,3.551228189941446,4.758514624735525,0.4723041264962931,7.822957052930888,0.1818181818181818,5.0,2.5,
AMBUJACEM,2025-12-23 00:00:00+05:30,546.9,1823075.6,LONG,0.3552887162281478,,1.6739333685018305,0.5929567494305289,0.5517093187150892,231,True,52.90456431535269,1.3194381079868216,2.0478599323674413,0.6098485768810465,57.57575757575758,3.2787938160480783,4.393894073882628,0.3527177961764776,10.573094864919684,-0.8502468458584501,3.5,2.5,
ASHOKLEY,2025-12-23 00:00:00+05:30,177.96,20435628.1,LONG,0.3552887162281478,,0.1528470370904275,0.4755460008758906,0.5517304317415035,298,True,52.17391304347826,1.2660511612962513,1.76174070891349,0.7056190628622682,68.18181818181819,2.7341608891295666,3.4462702465901485,0.4757995854654168,4.003118134996309,0.4008391398816401,8.0,0.5,
COLPAL,2025-12-23 00:00:00+05:30,2106.2,315854.05,SHORT,0.3552887162281478,,0.5050946149417931,-0.1368390091464235,0.4817367862727313,25,True,51.890756302521005,1.0613871859330115,1.4271935825887476,0.3458349385926926,61.11111111111112,2.2691930980422605,2.986297720125469,0.3193184572088743,34.787152594638634,-0.0664704206628309,0.0,3.5,
TATACHEM,2025-12-23 00:00:00+05:30,776.65,312496.2,SHORT,0.3552887162281478,,-0.1727634477690835,-0.2749858513331893,0.4726635637948657,92,True,51.08359133126935,1.3204039380559798,1.898363606386616,0.5497008683747837,66.16161616161617,2.728099887067536,3.690166030123234,0.3584417427104347,14.481833369364791,0.2446404429279715,2.5,5.0,
TIINDIA,2025-12-23 00:00:00+05:30,2597.4,443912.85,SHORT,0.3552887162281478,,-0.2981398120678377,-0.3857996562749717,0.4678535417349785,25,True,47.78578784757981,1.816142958852144,2.4113388056991907,0.3172620983321045,68.18181818181819,3.4513386189500936,4.702389376135087,0.4716278580796976,69.62406078927158,0.3400836734170301,1.5,5.0,
GESHIP,2025-12-23 00:00:00+05:30,1109.1,265609.5,LONG,0.3552887162281478,,0.2357261039583235,-0.4458347564705974,0.4583407205879699,231,True,52.74611398963731,1.5999690924467391,2.1477449857874453,0.6458883308692076,68.18181818181819,3.3230824429748727,4.2953296371937535,0.4295722699188959,29.928697791398253,-0.3426201424578651,6.5,0.5,
GODIGIT,2025-12-23 00:00:00+05:30,343.75,216875.15,SHORT,0.3552887162281478,,-0.595982654267662,-0.8586115712776028,0.4125101633470152,63,True,47.24409448818898,1.5202549697772971,2.1556262282295444,0.7338890363419533,72.15189873417721,2.703508494861389,3.6637769266326567,0.496244657521512,8.544410055337694,0.3006060606060848,4.0,4.5,
KTKBANK,2025-12-23 00:00:00+05:30,206.16,7667908.85,LONG,0.3552887162281478,,0.057175258892705,-0.9920525516322086,0.4245134068787695,231,True,47.62396694214876,1.4948775659860625,2.174416354719129,0.6835338005968306,61.855670103092784,3.3952305971321763,4.93093430657682,0.4005522252179073,6.368517924953973,-0.1859397231923664,7.5,0.0,
MASTERTR,2025-12-23 00:00:00+05:30,118.6,493883.15,SHORT,0.3552887162281478,,-0.515926511520732,-1.2148889190740202,0.420761361789255,92,True,47.61904761904762,2.197293741049208,3.137206996768631,0.7214310254661802,70.9090909090909,5.180266611312432,6.467808742273804,0.4052542325882838,5.749605495746321,0.4187745924676571,0.5,2.0,
EQUITASBNK,2025-12-23 00:00:00+05:30,61.56,2939492.4,LONG,0.3552887162281478,,-0.6862837457939224,-1.431242133360161,0.3817485160682352,231,True,46.74250258531541,1.5148807744081705,2.0515648775220474,0.7032412608911837,62.94416243654823,3.577406348610072,4.927509744252284,0.3123485980836953,1.698714959274655,0.492744206194489,5.5,1.0,
SAATVIKGL,2025-12-23 00:00:00+05:30,381.0,307690.25,SHORT,0.3395973154362415,,5.031980561827616,3.7513173312288544,0.7146526401744182,41,True,46.66666666666666,2.129429528665988,2.894990178722577,0.8074085033258945,75.0,4.959004121623588,5.884094416688632,0.6261758808684715,18.301425405161623,-2.9221347331583534,1.0,4.5,
MOTHERSON,2025-12-23 00:00:00+05:30,120.24,16354550.5,LONG,0.3395973154362415,,1.8481189469802195,2.353042459572367,0.7005324541004274,231,True,51.45228215767635,1.4646648513748497,1.998105664704228,0.7140387848688456,62.43654822335025,3.558627236388892,4.51857247390174,0.4467216996831218,2.787877018899506,-0.512863162563744,7.5,0.0,
GOKEX,2025-12-23 00:00:00+05:30,793.5,216718.65,SHORT,0.3395973154362415,,-0.0250353837590118,0.1346645784287623,0.5088997044053386,92,True,49.69135802469136,2.0452859320184094,2.864821798350475,0.695290407934567,62.43654822335025,4.443141372597585,5.85036168054391,0.3661420977574503,25.978329736416228,0.0084015963032899,1.0,5.5,
OBEROIRLTY,2025-12-23 00:00:00+05:30,1662.5,396149.25,LONG,0.3395973154362415,,0.3894452178399251,-0.3997384207226552,0.4630612602654619,92,True,51.55925155925156,1.495501007936338,1.9891495392950267,0.5313705235652527,61.11111111111112,3.197875613892982,4.131504832243778,0.3714332046941545,40.52184060512677,-0.1283208020050052,2.5,2.0,
AAVAS,2025-12-23 00:00:00+05:30,1483.0,255054.75,SHORT,0.3395973154362415,,-0.5241753039617563,-0.6421087727310959,0.4395634117197287,63,True,46.25,1.5008028248206855,2.008435903994973,0.4321523818898589,62.62626262626262,3.0435938284956823,4.368978846579423,0.4486583035487536,43.56124086688102,0.4068329961788839,2.0,3.5,
MARICO,2025-12-23 00:00:00+05:30,737.35,1651789.8,LONG,0.3395973154362415,,-1.02508746309525,-1.5309576509864251,0.3134753462938879,92,True,48.90510948905109,1.0477979120161192,1.4011821442378252,0.5770619226845659,59.8984771573604,2.4130445588846787,3.1763594218543547,0.2289887225710603,12.004772749779878,0.318708889943705,6.5,0.5,
CDSL,2025-12-23 00:00:00+05:30,1515.5,1255183.3,SHORT,0.3312737642585551,,0.380724619130392,0.4275978012213901,0.5340605810581059,92,True,47.461139896373055,1.5578674344932693,2.2009421118674064,0.6058913235196506,61.11111111111112,3.671396012666611,4.834788979453893,0.558646785756424,33.25605815395918,0.0021994941163212,3.0,3.5,
RAYMONDREL,2025-12-23 00:00:00+05:30,494.85,227077.85,LONG,0.3312737642585551,,0.3905562347596892,0.0040914877297086,0.5003391747089823,175,True,38.13559322033898,2.079745424884304,2.58826900611602,0.8010875632188517,70.83333333333333,4.393265560002323,5.487591449020011,0.5251798057990756,19.198579003268808,-0.0538883836853117,4.0,2.5,
EMBDL,2025-12-11 00:00:00+05:30,72.16,4960228.45,SHORT,0.3312737642585551,,-0.7516054800153252,-0.1666130023340806,0.4901954561434247,25,True,47.4012474012474,2.231031769260678,3.204852250975044,0.7413040487361093,61.734693877551024,5.331668518178638,6.722404768946684,0.367866844276881,3.0180044154813506,0.6467110125646738,1.5,4.5,
JSWINFRA,2025-12-23 00:00:00+05:30,286.5,968677.9,LONG,0.3312737642585551,,-1.829249189405392,-2.3712877878474745,0.3053227738591407,175,True,49.90723562152134,1.5974005372875308,2.246245197821142,0.7186617716004257,69.72477064220183,3.357663593744105,4.458479761313533,0.5517468074019,5.958978459199775,0.8027923211169125,5.0,2.5,
BANKBEES,2025-12-23 00:00:00+05:30,610.64,623018.15,LONG,0.3255150554675118,,0.8503889683106589,0.7153611321242789,0.62058916998828,175,True,53.82165605095541,0.747374429955347,0.9768096381305466,0.5786015960921557,64.64646464646465,1.7288025556615616,2.2025770835729133,0.3202786324175934,5.540745836134359,-0.1173632036333514,6.5,0.5,
JUNIPER,2025-12-23 00:00:00+05:30,258.8,251852.2,LONG,0.3255150554675118,,1.448201059968481,0.2750758038394018,0.5206383005946605,129,True,45.04504504504504,1.812321339798294,2.4664652038867656,0.7403363339708732,61.11111111111112,4.4767503629202565,5.6850369028803325,0.3459361456889378,9.86059775362246,-1.0368366821225967,4.0,2.5,
JUBLFOOD,2025-12-23 00:00:00+05:30,566.35,1455960.0,SHORT,0.3255150554675118,,0.4431145943530604,-0.0284122740999609,0.4970635784322605,41,True,47.77662874870735,1.383418726426803,1.877248682408371,0.629111770422285,66.49746192893402,2.7997177651913803,3.677348666207034,0.4235690212454581,12.883357557781329,-0.0294282098819661,0.0,3.5,
GSFC,2025-12-23 00:00:00+05:30,178.65,802332.35,LONG,0.3255150554675118,,-0.3684793060375174,-0.7456850923474688,0.4488671571779485,175,True,49.48347107438016,1.742237018685453,2.5390811999435368,0.7032300971402514,66.49746192893402,3.978468849930364,5.552470885803126,0.4214691771397608,3.7888113999274298,0.3824983673850193,4.0,2.5,
SHRIRAMPPS,2025-12-23 00:00:00+05:30,86.98,289060.2,LONG,0.3255150554675118,,-0.3059425128446803,-0.9368049298082892,0.4370338239856292,175,True,46.44696189495366,1.90250840519782,2.6898466865311543,0.7321993672091327,59.09090909090909,4.56952250650284,6.001624005362436,0.3234671702285706,2.3936867462268343,0.3180807848547606,3.5,2.5,
SYRMA,2025-12-23 00:00:00+05:30,733.5,1149920.85,LONG,0.3255150554675118,,-0.9517368928398507,-0.9702110712983646,0.4364431071861767,25,True,50.559006211180126,1.853047948644591,2.7032740169463216,0.6969637588131756,55.75757575757576,4.340140711735828,5.8839247700614,0.4572760133856369,27.66020628085463,0.7271074755737229,4.0,4.0,
